block_index,miner_id,num_tx,time_since_last_block,avg_energy,std_dev_energy,total_energy,avg_amount,std_dev_amount,total_amount,num_deliveries,num_payments,num_theft_attempts,num_alerts,unique_senders,unique_recipients,tx_rate,max_tx_per_sender,sender_concentration,avg_energy_per_sender_mean,avg_energy_per_sender_std,avg_amount_per_sender_mean,avg_amount_per_sender_std,is_anomaly,anomaly_type
1033,0,24,5.10845345131078,0.2279742161808451,0.40592107585176196,5.553020147413859,0.29789554498593795,0.6898278491937654,7.256171293597089,12,11,0,0,17,15,4.69809507490801,1,0.041666666666666664,0.22448865793919645,0.386165225104955,0.31529974578079717,0.6620461353117613,0,Normal
1034,0,45,7.226284255092654,0.4813604033140225,1.1770758484021984,21.30465810172765,0.16891628803351572,0.32696523895614454,7.476110913134944,21,21,0,1,20,38,6.227266795972866,3,0.06666666666666667,0.480906627819339,1.1573440437060123,0.1849119992063745,0.33502937071460875,0,Normal
1035,0,13,3.5706081385423394,0.46720489724164627,0.8689852123253933,6.151898747524833,0.26657135768348156,0.568094541221499,3.510065949952597,5,6,0,0,10,7,3.640836377331259,1,0.07692307692307693,0.4990290730737182,0.8986228229817487,0.292735181836456,0.5959737847775374,0,Normal
1036,0,14,7.816935650249278,0.5680114935616077,1.3156983904623492,8.096800053684728,0.14307105384644409,0.3189575445135321,2.039426542588041,7,6,0,0,9,11,1.7909831456209502,2,0.14285714285714285,0.5979600644670168,1.3330556154100583,0.15387128280042892,0.3120862749013065,0,Normal
1037,0,20,3.614958458413561,0.5972070866087773,1.3036988603559114,11.784429471160458,0.23165739021012435,0.4943868478876651,4.571195214554885,10,10,0,1,13,13,5.5325670350239875,2,0.1,0.6463941024706616,1.198273061674049,0.2249841502446826,0.4750106972429969,0,Normal
1038,0,88,59.80752035286249,1.1803964476132764,5.627742513117431,104.37352867009648,0.48424753033944834,2.6900835494840294,42.81834598325281,44,45,0,1,57,60,1.4713868670829817,1,0.011363636363636364,1.2264103299621054,5.7395694935184585,0.4807869650552133,2.9056313144744816,1,Breakdown
1039,0,12,12.138518602772054,0.14512758991093008,0.16792769443199784,1.760567416496302,0.19133132617252102,0.2321202625500563,2.3210727803107902,7,5,0,0,7,6,0.9885885084247084,2,0.16666666666666666,0.13476986079026443,0.15605382479957744,0.17577615767114851,0.23766642079152134,0,Normal
1040,0,2,24.688059773619468,0.002377175909882368,0.00046065741372647995,0.004778008929152446,20.087416528263056,0.9543870865755946,40.37473841824128,0,0,1,1,1,1,0.08101082135814935,2,1.0,0.0021676032268274537,0.00043825783746237007,18.089776223448062,0.9220954592780141,1,Theft
1041,0,2,9.973921205289722,0.3895093564388582,0.4303073425798771,0.781914047738853,0.19715632077583573,0.17772530060631658,0.3957781610807904,2,1,0,1,1,1,0.20052293965780374,2,1.0,0.3844582717853529,0.44976939189262777,0.19348944086807388,0.18896333367561105,0,Normal
1042,0,186,14.798394693238183,0.03889258689593572,0.0704147647931042,7.136204670187245,0.016421145002263694,0.024489237722670403,3.0130330998173305,93,92,0,0,108,121,12.56893087768424,1,0.005376344086021506,0.035268422603054815,0.076604623337779,0.015478189927358317,0.025436491315023416,0,Normal
1043,0,232,11.342096956286762,0.022541535334846704,0.04296686851882396,5.291157545086461,0.035568693493200555,0.04873383980915959,8.349012529527227,116,117,0,0,165,171,20.454771361428516,1,0.004310344827586207,0.02449013191185407,0.04679362495656423,0.03235689289016618,0.052439000649479144,0,Normal
1044,0,231,16.297262798842407,0.032186288605006504,0.05233135081991939,7.582452948083837,0.03707095392719048,0.04052794165207106,8.7331834789359,115,116,0,0,147,154,14.17415935738656,2,0.008658008658008658,0.034460638498282396,0.053258378414998905,0.03972913003638424,0.04150953450536421,0,Normal
1045,0,234,13.640454210340055,0.04039951688925032,0.07773564855555413,9.627312138483827,0.04775476272391044,0.07497832037399532,11.380086749617794,116,117,0,0,172,208,17.154853965391993,2,0.008547008547008548,0.03689468101632388,0.0736837655966918,0.05148252911774978,0.08090668939572698,0,Normal
1046,0,153,15.866752663408754,0.04262284137812022,0.07758056076427466,6.535950047334123,0.030268836563447497,0.06026701151522942,4.641539544831223,76,75,0,0,80,88,9.64280487921402,3,0.0196078431372549,0.03913445906537832,0.08458494276316035,0.028989326098864465,0.06221436196523253,0,Normal
1047,0,749,32.34432429682253,0.0019191360474682762,0.00341046977970043,1.4297839133796313,0.0015118064637512363,0.0030580757794367993,1.1263175244227157,1,0,0,1,3,3,23.157076744793244,481,0.6421895861148198,0.0019208857233346708,0.003556327418633204,0.00151782963670273,0.0028875974195579114,1,DoS
1048,0,457,33.48504411882125,0.003635458790144008,0.0074760693358300176,1.670791543233993,0.002875449067666258,0.0037367633045497987,1.3215047295492919,1,0,0,1,3,3,13.647884063653652,301,0.6586433260393874,0.003844599260946596,0.007306661939681009,0.003072096006727919,0.003896005628980832,1,DoS
1049,0,976,55.81223884851451,0.0024226381617146026,0.004752100914400666,2.377979408202771,0.001736457028075503,0.0025655234965109124,1.7044472927273948,0,0,0,1,2,4,17.48720388460061,976,1.0,0.002383273521423867,0.004787812879848084,0.0018830569161111923,0.002572793225913825,1,DoS
1050,0,775,34.021855049512894,0.0009046128441644782,0.0013066448533977015,0.7085211859756158,0.0038239441731779274,0.008015435943641925,2.9950331549702747,0,0,0,1,3,5,22.779475101287755,540,0.6967741935483871,0.0008203900350095719,0.0012093829310481894,0.0038545491026996206,0.008662413965115866,1,DoS
1051,0,648,54.4659312782976,0.004291730621060273,0.008372911985330606,2.770371525434317,0.0011625559243553189,0.002408723220571405,0.7504459421927254,1,0,0,1,5,2,11.89734545598784,351,0.5416666666666666,0.0043542325044270205,0.00798808382666933,0.0012599683369360216,0.002449030156660947,1,DoS
1052,0,8,9.093058359548673,0.103263567494956,0.11053803836117125,0.8241360451925561,0.09320558528138811,0.11183541798632149,0.7438643105896257,3,3,0,0,3,5,0.8797919999709618,3,0.375,0.10978905823430483,0.12047431840106164,0.09813390173124982,0.1229792794680773,0,Normal
1053,0,1,31.99986507641244,0.03639364099780455,0.0,0.036530785864187676,38.12989602539403,0.0,38.27358375083817,1,1,1,1,1,1,0.03125013176187153,1,1.0,0.033493411856745314,0.0,40.033358483005024,0.0,1,Theft
1054,0,13,11.539270963906683,0.26470968139966233,0.3051134448696072,3.391802040164839,0.06807266565251009,0.07867679636184464,0.8722348386307915,5,5,0,0,9,9,1.1265876363127518,1,0.07692307692307693,0.26141066853260747,0.2787893348949238,0.06595746583040761,0.07938680114971944,0,Normal
1055,0,2,73.30019167439475,0.04078474553285144,0.015381883540236707,0.0815370000694689,31.647249238628774,0.668770438609997,63.26928682906914,0,1,1,1,1,1,0.02728505825583865,2,1.0,0.040575741661245036,0.016477243991082267,32.20334370600872,0.6537110180915602,1,Theft
1056,0,7,11.074370971941514,0.36864767359489914,0.3892390286701448,2.544554124153402,0.17828269053452817,0.18726327369574597,1.2305786471971796,3,3,0,1,3,4,0.6320900769655894,3,0.42857142857142855,0.36969341685529533,0.4129322448365041,0.19475765777986428,0.20392711629560084,0,Normal
1057,0,219,10.786519518065797,0.033731331419496045,0.05488322041179492,7.270833855122395,0.028904239472575963,0.04584479481724885,6.230347693666881,108,108,0,0,138,153,20.3031199853862,2,0.0091324200913242,0.031014132282648366,0.05748358320081715,0.031058016708541886,0.04705803681834772,0,Normal
1058,0,264,15.887252722979026,0.04853698169750694,0.09394031994367269,13.034600078420942,0.03150954664105645,0.04424276167781708,8.46188462393859,131,131,0,1,186,153,16.617095768745173,2,0.007575757575757576,0.047035664684642445,0.09444020798892427,0.03164790298560261,0.041195587990195424,0,Normal
1059,0,183,12.53022784964577,0.016674157771540337,0.026522059854527016,3.0391045444147022,0.020596590318584913,0.040048127818629015,3.754024166875615,90,91,0,0,111,123,14.604682548144837,1,0.00546448087431694,0.017707362802776225,0.025172341371173648,0.019409533862463836,0.03997474176904148,0,Normal
1060,0,277,14.766463354475608,0.04979034093572299,0.07641962898603898,13.96328960541286,0.030593509671607767,0.052134816944268754,8.57969693644267,139,138,0,0,133,157,18.7587232873905,2,0.007220216606498195,0.04652527495621241,0.07083081528077441,0.03333214305378397,0.050664853070531916,0,Normal
1061,0,762,103.58061940836541,0.0007999139100883539,0.0014076157199754118,0.6151737566221626,0.001189748579603146,0.002822456532774561,0.9149760917015528,0,1,0,1,3,3,7.3565885621500655,713,0.9356955380577427,0.0007573117923189306,0.001433964448474302,0.0012405951731572294,0.002588516116180201,1,DoS
1062,0,702,52.23333781878669,0.0024863845800109914,0.004994573788946489,1.7246975112049194,0.00418221499212364,0.010326821104246738,2.9010217671988854,0,1,0,1,2,3,13.439692528083333,702,1.0,0.0024565833624421722,0.005348621932120661,0.004536467856613879,0.011030476378454146,1,DoS
1063,0,1010,50.82849850819442,0.0006826289801738738,0.0011106231984028742,0.7023498247756477,0.004115080249575118,0.007553845594750262,4.233963069500268,1,0,0,1,4,4,19.870742391439535,744,0.7366336633663366,0.0006551663956825005,0.0011834262630859987,0.003993280565082651,0.007100884786028327,1,DoS
1064,0,526,83.37584897232098,0.0027780961315853996,0.003423706048212857,1.4858510321048155,0.002362250255116435,0.0028231087286787744,1.2634379133783122,0,0,0,1,4,5,6.308781337562403,393,0.747148288973384,0.0029414809043174658,0.003259631410367514,0.0024934664163080247,0.002889661065560299,1,DoS
1065,0,5,13.234666389468442,0.367816466774595,0.4076017244502115,1.8658694104665616,0.10076953105678559,0.07224117293888405,0.51118642717304,1,3,0,0,3,3,0.37779569600475743,2,0.4,0.36295659431991556,0.3952133919347456,0.09153259763936618,0.0722670248775911,0,Normal
1066,0,9,4.023217096797167,0.22973937103930084,0.2822585407164662,2.07876491048405,0.06984149390176304,0.07275693809580701,0.6319510938067928,4,4,0,1,4,4,2.2370157472150303,3,0.3333333333333333,0.22290922733837526,0.3006473352549816,0.06786884372967478,0.07548397090831592,0,Normal
1067,0,15,11.303886322090865,0.3684188697665153,0.36912807250371726,5.424128561502426,0.05487434386750388,0.05724714501067377,0.8078997040897105,8,8,0,0,10,7,1.3269772512384457,2,0.13333333333333333,0.3528893375171646,0.39804277466255333,0.05492951504645444,0.05656553941299614,0,Normal
1068,0,260,13.64699301413936,0.04649639600594289,0.05847624700073008,11.85783647319139,0.039135311498176305,0.06265736042826624,9.98056116034172,131,129,0,0,143,174,19.051816010356237,2,0.007692307692307693,0.05104887595768548,0.061583603917137394,0.04021901284067777,0.06572231538881435,0,Normal
1069,0,209,10.30266636425299,0.02548344807507058,0.043033162036672644,5.263393943170613,0.03380109083511612,0.03867711392977147,6.981333775948103,105,105,0,0,135,153,20.28601068992821,2,0.009569377990430622,0.024962550093716205,0.04622738846153965,0.03611312656368075,0.040288518482309556,0,Normal
1070,0,192,11.95482472043362,0.014567008396432293,0.02537442859972665,2.823974169272382,0.03389342794568132,0.038600776066576435,6.570612333150078,97,95,0,1,152,125,16.060461319171548,1,0.005208333333333333,0.014920612560745476,0.0276198552409198,0.03463243027353549,0.03888598864265135,0,Normal
1071,0,271,14.068050526694439,0.018065855521800324,0.03484193803297095,4.912143870636521,0.018752955872137184,0.032217922229740036,5.09896789180433,134,136,0,0,168,214,19.263507725236803,2,0.007380073800738007,0.019746182499383497,0.035153285630289,0.01991463338321312,0.030237978914602993,0,Normal
1072,0,859,62.64112744904013,0.004644026585605368,0.010251834252547552,3.99879530957376,0.00413459774610864,0.006628828375984395,3.56014544045903,1,0,0,1,5,2,13.713035428661698,503,0.5855646100116414,0.004849342048616744,0.009268720723512648,0.0038314153448013896,0.006993574354209017,1,DoS
1073,0,1096,66.74622624339005,0.004030279875463888,0.00952494069218866,4.416005519251851,0.003103752363614375,0.0036779968708790987,3.4008029198057774,1,0,0,1,5,5,16.420403994129,613,0.5593065693430657,0.003938323429298035,0.009336183811239834,0.003279302761263557,0.0038850485735527815,1,DoS
1074,0,922,53.24328495481258,0.003993483579289892,0.006672694883899731,3.7203956805500886,0.0024954884986620545,0.004285131828987665,2.324838564363302,1,1,0,1,2,2,17.316737702838935,884,0.9587852494577006,0.0040369922450728055,0.006915043910074869,0.0023490841995195333,0.0046692805132927595,1,DoS
1075,0,669,56.33364994511396,0.004462849474228283,0.007378318374499889,2.9427666473319314,0.0018387475794109536,0.004464454768831398,1.2124551994863213,0,1,0,1,4,3,11.875672899799829,472,0.7055306427503737,0.004245402694860361,0.0075736777968107745,0.0017198651139907599,0.004744552250806346,1,DoS
1076,0,922,52.34569894550282,0.0015215100858764813,0.0016899785894558146,1.3828164347681247,0.0023328367787334935,0.005442787677766059,2.1201864300530757,0,1,0,1,4,2,17.61367253802257,491,0.5325379609544468,0.0013834888775504175,0.0015428589408626645,0.002153437418749118,0.005493021249221748,1,DoS
1077,0,7,5.492258791845378,0.16532490933710864,0.12483930399695639,1.1627425725921663,0.06543995731132578,0.07365492298043466,0.4602441617514527,2,3,0,0,5,5,1.2745211515512047,2,0.2857142857142857,0.1729383484994504,0.12479232639124396,0.06746646697492364,0.06700091240080921,0,Normal
1078,0,16,9.939836448024822,0.17750429597697456,0.14285213779602837,2.8617157340407764,0.11729187463656779,0.11840454750551287,1.8909739692505518,9,7,0,0,7,13,1.6096844333066882,2,0.125,0.17823395026786656,0.13364531172322616,0.12616882711948113,0.12336865264682793,0,Normal
1079,0,30,4.2728353398613494,0.20712621501651618,0.3489373231617271,6.321095652921776,0.16704485910119923,0.30060988015117857,5.0978893841290125,16,14,0,0,20,18,7.021099015946044,1,0.03333333333333333,0.200656518578504,0.31553039717699527,0.15036237115434747,0.27485844547364435,0,Normal
1080,0,43,2.905026414500638,0.24421386461381478,0.5065344631798306,10.460561500918072,0.176878314708105,0.41932364215734885,7.576336798521832,21,22,0,1,17,37,14.801930813903294,3,0.06976744186046512,0.2647226184575291,0.5252241459045669,0.16716687184683782,0.3810561668847391,0,Normal
1081,0,33,7.243631665804435,0.3768873836685875,0.665016025922666,12.289052671262054,0.22732165571494536,0.47630044976688896,7.412208318588773,16,15,0,0,15,21,4.555725846164379,2,0.06060606060606061,0.4032885100300686,0.6506383274553776,0.20579297047722897,0.47996069234429867,0,Normal
1082,0,47,5.66051823542691,0.33344725873406683,0.5673991740765766,15.557753771093006,0.2996724425386658,0.5586052745284403,13.981911534372022,23,23,0,1,35,31,8.30312668296798,1,0.02127659574468085,0.33004616408154397,0.5433591220654191,0.31183778148263147,0.5134130050851945,0,Normal
1083,0,31,2.716005305534367,0.4369869942120139,1.0829267433099603,13.578477405731986,0.29834185789594725,0.6011063425709366,9.270363260877225,15,15,0,1,19,24,11.41382159189149,1,0.03225806451612903,0.40600529903279886,1.169290821458669,0.31122772952777705,0.6519479872199453,0,Normal
1084,0,21,5.417608296157005,0.4933665680386921,0.9756673257958289,10.528119107409902,0.10090168441043708,0.16959857241656193,2.1531757934762523,9,11,0,0,14,15,3.876249232506604,1,0.047619047619047616,0.5310557962138218,0.9466453193952925,0.10916751550819989,0.17591272639368108,0,Normal
1085,0,75,83.80536553163543,0.42491262348420034,2.1084874707410317,31.759107170810072,0.9219596452243708,3.9937051897095066,68.90973240509429,36,37,0,1,55,66,0.8949307663563436,1,0.013333333333333334,0.4447770196419085,2.062675005719199,0.9820982025899853,4.178355410761802,1,Breakdown
1086,0,8,14.279078133815128,0.1450690310961971,0.1359587775394682,1.163888045014814,0.16673996008734293,0.2004538797612159,1.3377537900781709,5,3,0,0,5,5,0.5602602580522847,2,0.25,0.14975030566655784,0.12542501439775502,0.1748435924090507,0.19199086760926729,0,Normal
1087,0,2,14.929333560550011,0.00836361565818416,0.0029087032689360053,0.01652105214800671,35.8011753801323,1.137807645684639,70.71978311632694,0,0,1,1,1,1,0.1339644527257999,2,1.0,0.00811114007456873,0.002819555244722918,33.464941112136366,1.2166120597628882,1,Theft
1088,0,4,5.689717276298804,0.10507139432704357,0.08131214780162124,0.4183201769990627,0.08126802296370286,0.09657149684308228,0.323551942641253,1,1,0,0,2,2,0.7030226293778211,2,0.5,0.09786248444304767,0.08116504639507907,0.08296599857965332,0.10014449943760836,0,Normal
1089,0,12,5.94636725836319,0.30172713757014313,0.3173689707770603,3.564409969405409,0.08580807906520332,0.0867421046743992,1.0136813510996687,5,5,0,0,7,6,2.0180388258264332,1,0.08333333333333333,0.3279513431074482,0.312045482653808,0.08696771254427543,0.08831158153201178,0,Normal
1090,0,157,16.542960698069944,0.018338638402121875,0.0191815823575754,2.903806109019875,0.03620028328017632,0.050736089323982464,5.732083344042775,78,77,0,0,80,97,9.490441455157242,2,0.012738853503184714,0.016874623987321258,0.019044480611878037,0.03327296774431471,0.0551544311166503,0,Normal
1091,0,168,8.043251402546195,0.04137191945205864,0.07662930756481887,7.029832799887291,0.01746627542005758,0.024144754632397326,2.967834160609056,83,83,0,1,108,140,20.887075585728606,2,0.011904761904761904,0.040735023613688484,0.07345586082595772,0.01756539856983666,0.023422564964140153,0,Normal
1092,0,156,14.294962661505386,0.02630206096872184,0.04574835880532409,4.095504439157961,0.029490514196376882,0.0541757410571211,4.591979767210678,79,78,0,0,100,132,10.912935115254916,2,0.01282051282051282,0.026960501699740114,0.047608095862675344,0.03080750507932398,0.050181429382386095,0,Normal
1093,0,259,8.546338259851549,0.010887940611183816,0.01910955221527229,2.8091035554812027,0.016949047143446083,0.018697386511773884,4.372877322986816,128,129,0,0,202,136,30.30537665665703,2,0.007722007722007722,0.009892551086538208,0.020282848880039686,0.015852220305572304,0.018853997208738833,0,Normal
1094,0,1013,62.96737985075044,0.0021269076105402086,0.005117751787749951,2.183367634864657,0.0022022516613733043,0.004008422343198228,2.260711738225497,0,0,0,1,3,5,16.0876949684278,612,0.6041461006910168,0.001993946246031686,0.005315519445146122,0.0022015080561394347,0.004261575923485768,1,DoS
1095,0,623,58.270978716326226,0.0037970927616898173,0.006941871587191887,2.336486858683468,0.0018134096757619247,0.004440513147044542,1.1158557724941103,1,0,0,1,3,5,10.69142845588501,448,0.7191011235955056,0.0038458208676214827,0.006466603549837531,0.0019313085587068213,0.004634354458790771,1,DoS
1096,0,951,83.54713674066413,0.0015775859912229007,0.002944977492155084,1.473180310726491,0.0038251752016056993,0.00501348312015647,3.5720225860503,1,1,0,1,5,2,11.382795833589933,548,0.576235541535226,0.0016419860679080446,0.0029665083726062606,0.003983267190437324,0.004523245940856874,1,DoS
1097,0,699,79.51224339590318,0.00019005771409597608,0.00036972298371467364,0.13398451590839772,0.002081548245218349,0.004608853286811936,1.4674239101640336,1,1,0,1,3,5,8.791098957170355,684,0.9785407725321889,0.00018004208030834276,0.0003961954738110095,0.0019129020149059445,0.004589299954529751,1,DoS
1098,0,10,14.156327118965804,0.38328228104125395,0.34724741568603984,3.810232625225871,0.09412322654261017,0.08529226055506037,0.9356847584759032,4,5,0,0,4,8,0.7063979177623407,2,0.2,0.36085770791541505,0.3353543158321512,0.08828550622314335,0.09170942867587856,0,Normal
1099,0,12,6.122440854875484,0.18433647973179346,0.16470676956512836,2.2044444959221066,0.1225796684223829,0.10665741351432083,1.4659066710986592,6,6,0,0,9,8,1.96000260099598,1,0.08333333333333333,0.1905277869337452,0.15958398904846285,0.12709564039419166,0.11478966926539175,0,Normal
1100,0,37,6.725044772111284,0.5296766604984748,1.0358665544101773,19.352319771898877,0.2640270395602282,0.41004822781624733,9.64651848769169,19,19,0,0,28,20,5.501822107332096,1,0.02702702702702703,0.48501716238576276,1.0448711443299774,0.2394723253395746,0.43050361428631617,0,Normal
1101,0,49,3.838200803009591,0.3248563607592049,0.5571102964521584,15.713911863267148,0.26225414539476144,0.43116969960093204,12.685725213687258,24,23,0,0,28,31,12.766398246172624,2,0.04081632653061224,0.3525508750801705,0.5572459338187191,0.24377491232845816,0.4209394790652134,0,Normal
1102,0,30,4.400502980862103,0.5266692623028326,0.9161178066172849,15.50559409157855,0.1324912395504035,0.32237034089739025,3.900655550270958,15,16,0,0,18,15,6.817402494776335,2,0.06666666666666667,0.47561271949592004,0.9908765751856724,0.14148604384714356,0.34945050577313763,0,Normal
1103,0,34,5.031834984487976,0.28377159326245854,0.5258095853377522,9.662553975050521,0.2904036665529218,0.5049605635570942,9.888379137459651,17,18,0,0,16,20,6.75697833987291,2,0.058823529411764705,0.2587860678156633,0.5450575069405192,0.2887984082277244,0.5241648325012098,0,Normal
1104,0,33,8.085443187151114,0.5048755668530791,0.8447991412927714,16.904727628660314,0.15757635885278526,0.3531600539001952,5.276122676575363,15,16,0,0,13,22,4.081408926654949,3,0.09090909090909091,0.46291746631447517,0.9016349830277732,0.14202352297834772,0.38767889408276784,0,Normal
1105,0,32,2.4649622686790846,0.26331272914309845,0.4666678060334092,8.435351263550237,0.2665093793632088,0.46697011624573814,8.537757507111221,16,16,0,0,16,26,12.981943134224139,2,0.0625,0.2884867484204662,0.44352025692465713,0.291163516247428,0.4496711743286646,0,Normal
1106,0,95,147.8568545434863,0.8752424609070242,3.587301637531097,81.83670483347615,0.8440155933509885,2.9751900418442108,78.91693796063836,46,46,0,1,55,59,0.6425133301619066,1,0.010526315789473684,0.8707773506244407,3.289145668184576,0.8202359227226792,3.0598951636499336,1,Breakdown
1107,0,15,13.71153089762298,0.2471404840345754,0.17543451425564044,3.635484102127446,0.06690192210493252,0.05067542016244681,0.9841401547964271,8,7,0,0,9,10,1.0939697479440744,2,0.13333333333333333,0.2634213405582289,0.1797937477204406,0.06289668087935492,0.04924250804997178,0,Normal
1108,0,37,8.244102155046393,0.5378134603987674,1.0156338888003897,19.60821885687175,0.2948432907321963,0.6536687512791544,10.749734245904754,19,18,0,0,17,21,4.488056953218551,2,0.05405405405405406,0.5529552362418939,1.0578179090987176,0.2913371441826214,0.6501729039449455,0,Normal
1109,0,25,3.042441074924252,0.40874192163830314,0.6519417312256055,10.225946589737456,0.1893258824923758,0.3827321444680206,4.736574009003042,11,12,0,1,13,16,8.217086012297685,2,0.08,0.3890900263590564,0.6349682218662682,0.19125018174796432,0.3751778489643527,0,Normal
1110,0,26,6.411329513001249,0.405835389763438,0.8262944606176555,10.398161160522518,0.2745248123369789,0.6416118653994581,7.033771113224083,14,14,0,0,15,18,4.055321122908402,2,0.07692307692307693,0.3808070791125589,0.8107685008661724,0.25639685807034684,0.6406912138829556,0,Normal
1111,0,26,2.526250020714298,0.39162990103779877,0.7097450640000187,10.320410692386375,0.18878682179559225,0.4171684098990927,4.974996876075666,14,12,0,0,14,20,10.291934601409125,2,0.07692307692307693,0.3604508140179259,0.6989583430276635,0.19655731009466734,0.39606560394048873,0,Normal
1112,0,34,8.597717059175382,0.5369002204234419,1.3124440715411942,18.305539425054388,0.29575850377649693,0.5646864517769559,10.083845648090513,16,18,0,1,15,28,3.9545381368087242,3,0.08823529411764706,0.5351997943995263,1.364948391024698,0.30382738649664526,0.6020928181679849,0,Normal
1113,0,89,95.6837384268625,1.3279852779492995,6.705947189664256,119.2119800284957,0.6601017518970627,2.8864414443328292,59.256708768221756,43,45,0,1,68,76,0.9301476035870888,2,0.02247191011235955,1.3655808004671535,6.237430400849487,0.6747405258255765,2.6444076166563217,1,Breakdown
1114,0,12,15.05002386667807,0.17001577748760388,0.17048245268918058,2.051823980697554,0.18767964964613437,0.21854299610491307,2.2649992343265373,7,5,0,0,6,9,0.7973409282472261,3,0.25,0.18427060142374388,0.18651906372465304,0.1765302459914824,0.23847588510442191,0,Normal
1115,0,2,58.108505513298034,0.011535266822485131,0.003239589988573353,0.02307730394762166,33.083584905298174,0.8015924388042283,66.18658729664578,0,0,1,1,1,1,0.03441836926166176,2,1.0,0.011637290805628772,0.003219406134238221,32.944511831713356,0.8622677813382306,1,Theft
1116,0,18,11.829671326412967,0.30095101127987023,0.3074407432229301,5.509261388443517,0.18106537720699756,0.22934042458468681,3.3146141865023027,9,8,0,1,7,10,1.5215976423461648,3,0.16666666666666666,0.3178857962526115,0.3220112298041932,0.16658557094886506,0.2270284670599141,0,Normal
1117,0,13,10.174510697018796,0.1818313218214779,0.18976919665795464,2.3791505062888954,0.15475882367030452,0.16437057228689358,2.0249235940184853,6,5,0,0,9,11,1.2777027207617062,1,0.07692307692307693,0.19063159716808373,0.17386699699071378,0.14522829972693685,0.18034535334256288,0,Normal
1118,0,12,4.8680344349908005,0.5777562150478659,1.259848535892249,6.834133084471863,0.1351287880634188,0.2790628489373874,1.5984044777299158,7,5,0,0,6,10,2.465060623594927,2,0.16666666666666666,0.6259719278900526,1.1833537414553752,0.1257644886733913,0.2937344144041436,0,Normal
1119,0,12,4.720018510763821,0.34477456757537983,0.5398070491803867,4.123229540139437,0.10590252982115654,0.23891016704509993,1.2665100050879505,6,7,0,0,4,6,2.542362910788265,4,0.3333333333333333,0.37734981351423796,0.5220601404159412,0.10745904686960896,0.21630235726674443,0,Normal
1120,0,16,7.7114855876486,0.22375052043131483,0.4976483721699038,3.612836054833237,0.16851390277507405,0.2999354812831042,2.720946089925806,9,7,0,0,8,8,2.0748271935600866,2,0.125,0.2374451931467015,0.5070092121315838,0.17353120638265873,0.3217654848132204,0,Normal
1121,0,14,6.580108385249867,0.5493506185077673,1.3203793439514544,7.803596433215399,0.146091369491797,0.3201729295782602,2.0752467576836287,6,8,0,0,9,8,2.1276245284018036,2,0.14285714285714285,0.526959525960843,1.268774427823126,0.1369801761833067,0.29196327207347045,0,Normal
1122,0,42,9.305652364825171,0.21305718704982765,0.3791772681288663,9.111270484257014,0.18593956025705935,0.3823010190908664,7.951600463164211,21,22,0,0,28,26,4.513385881333541,1,0.023809523809523808,0.19232430695305539,0.35169752582902836,0.17385186420688697,0.41823629189787576,0,Normal
1123,0,44,3.0238680264151143,0.2020842915209834,0.40682993975776827,8.730630190702012,0.140773854896838,0.3230456586631372,6.081840693175405,23,23,0,0,32,36,14.550899581475225,1,0.022727272727272728,0.20167895495437618,0.3964502978734161,0.12920905589097864,0.3005583057908747,0,Normal
1124,0,97,72.76163397132453,0.6160007355960014,2.0625231377585824,60.000093792183506,0.9143912586211719,2.985222975987149,89.06411650132316,47,48,0,1,55,55,1.3331201445837217,2,0.020618556701030927,0.5630812351932338,2.0078832173108294,0.9725649613998618,3.125099139868507,1,Breakdown
1125,0,3,6.503227668696269,0.3827333437199,0.30371619858348986,1.137954823194183,0.11059716329111889,0.10699065687052108,0.32883096668689765,2,1,0,0,1,2,0.46130939171032026,3,1.0,0.3908262293579037,0.33064872306306214,0.12029105045613589,0.10323527138905957,0,Normal
1126,0,2,39.76244191632666,0.030482904470137767,0.0031038876199636616,0.060775020999182326,39.954962392872204,1.0087390197671882,79.6598526504313,1,1,1,1,1,1,0.05029872169844755,2,1.0,0.03065156733839449,0.002990370345658666,43.02568610861256,0.9418706654232027,1,Theft
1127,0,11,12.01710922613685,0.30938231279747286,0.22332496149292985,3.414571955739816,0.17004224921812383,0.16394594911595756,1.8767119885460657,5,5,0,0,8,6,0.9153615726547057,1,0.09090909090909091,0.3177829902668184,0.21516947329000627,0.15660733729701884,0.16514394128364573,0,Normal
1128,0,171,14.00329404223833,0.029775309128812176,0.05316631644971289,5.1649625300860755,0.012643522246809051,0.024734158264982944,2.1932037168973504,84,85,0,0,110,126,12.211412506529559,2,0.011695906432748537,0.027539137744636566,0.054641655387132816,0.012403036395322524,0.025553241653402475,0,Normal
1129,0,188,9.347034204661398,0.031031352772817114,0.044444613152037245,5.9031313625392,0.040991141213999036,0.051334657720617904,7.797793833164677,94,95,0,1,149,101,20.11333176744381,1,0.005319148936170213,0.032837330864717726,0.040460749539928315,0.04497807091512111,0.05478119483521514,0,Normal
1130,0,178,11.74975777271674,0.049931362309416215,0.08784360633269886,8.87192387882654,0.015240622223493042,0.021426436524325666,2.7079902085363954,89,88,0,0,80,96,15.149248473302224,3,0.016853932584269662,0.04978729347104293,0.09226220363336152,0.01428687736427044,0.01941517714443873,0,Normal
